open,high,low,volume,close
20.08950043,20.22599983,19.84049988,37370000,19.90399933
20.23250008,20.28149986,19.8125,39738000,19.6685009
19.97050095,19.99600029,19.62249947,49742000,19.93950081
19.72900009,19.94149971,19.69000053,39930000,19.89850044
19.94000053,19.96800041,19.70100021,42756000,19.8220005
19.91449928,20.13549995,19.81100082,44204000,19.68149948
19.79249954,19.85000038,19.42099953,63412000,19.9015007
19.75200081,19.92350006,19.71450043,38320000,20.09600067
19.92350006,20.14999962,19.80200005,46330000,20.05050087
20.18549919,20.34449959,19.92200089,42060000,19.88299942
20.12649918,20.18799973,19.69000053,53590000,19.54899979
19.89900017,19.98900032,19.42250061,56898000,19.87700081
19.60650063,19.93149948,19.56450081,46802000,19.7935009
19.9470005,19.96549988,19.62649918,53566000,19.79000092
19.68400002,19.96450043,19.47050095,52024000,19.98049927
19.71299934,20.17449951,19.68300056,90102000,20.35250092
20.14999962,20.38999939,20.07999992,62442000,20.22699928
20.39999962,20.40299988,20.10000038,41210000,19.99349976
20.04999924,20.30850029,19.88949966,60508000,19.37999916
19.90800095,20.01000023,19.3635006,89168000,19.31399918
19.52499962,19.70499992,19.02449989,78736000,19.7215004
19.37000084,19.73699951,19.3560009,57890000,19.20999908
19.6079998,19.64249992,19.16200066,67646000,20.15049934
19.68849945,20.3125,19.38500023,209478000,17.93449974
18.58799934,18.77249908,17.88800049,323096000,17.30750084
17.9489994,18.04249954,17.00499916,205616000,17.39749908
17.47949982,17.70000076,17.20100021,96258000,17.32250023
17.29999924,17.46850014,16.8864994,88708000,17.72949982
17.37000084,17.74099922,17.37000084,66714000,18.05400085
17.9489994,18.09000015,17.62450027,86610000,18.0435009
18.08049965,18.25,17.96750069,68994000,18.08950043
18.09199905,18.18050003,17.8125,64442000,17.46249962
17.82150078,17.88750076,17.31599998,131754000,17.86000061
17.38500023,17.86000061,17.32500076,83500000,17.86750031
17.96699905,17.96699905,17.66749954,70404000,17.68250084
17.76399994,17.78650093,17.47249985,99960000,17.36899948
17.63199997,17.72699928,17.30500031,83362000,17.48999977
17.44000053,17.52300072,17.21899986,69856000,17.33799934
17.62199974,17.70700073,17.33749962,84200000,17.5890007
17.2595005,17.64999962,17.16449928,72894000,17.91600037
17.64999962,18.05400085,17.57900047,74728000,17.98999977
17.99300003,18.23749924,17.85849953,72442000,18.00650024
17.86100006,18.02949905,17.77499962,62098000,18.10499954
18.03000069,18.2935009,17.85400009,77640000,17.98900032
17.93700027,18.04800034,17.72400093,55966000,18.19499969
18.19499969,18.2840004,18.12299919,54088000,18.61849976
18.2064991,18.6364994,18.19499969,76966000,18.6079998
18.70249939,18.76650047,18.44499969,58532000,18.60300064
18.72900009,18.74950027,18.47649956,45596000,18.5265007
18.6345005,18.6364994,18.35000038,42116000,18.44099998
18.54949951,18.63999939,18.36400032,44922000,18.53199959
18.31999969,18.55800056,18.18050003,44332000,18.57550049
18.83099937,19.15550041,18.40399933,136580000,18.68700027
18.63999939,18.92849922,18.57749939,88044000,18.75200081
18.7859993,18.94249916,18.74399948,46060000,18.93849945
18.86599922,18.95000076,18.75,49670000,18.66150093
18.93849945,18.95000076,18.47100067,52934000,18.44849968
18.53199959,18.64999962,18.31100082,51170000,18.03100014
18.54999924,18.6420002,17.92000008,108282000,17.59250069
18.00449944,18.07500076,17.43000031,97470000,17.73550034
17.70149994,17.94849968,17.44199944,88914000,17.1704998
17.85650063,17.87999916,17.17000008,82414000,16.92350006
17.15749931,17.20000076,16.54400063,115328000,16.91449928
17.00250053,17.35000038,16.80400085,79736000,16.81850052
17.12000084,17.31450081,16.70299911,85950000,17.14949989
16.90449905,17.2215004,16.89999962,72002000,17.09799957
17.29949951,17.41500092,17.0189991,89510000,16.68099976
17.0909996,17.125,16.42300034,127986000,16.14999962
16.75749969,16.77199936,15.78050041,250692000,15.88799953
16.04949951,16.24699974,15.65649986,141548000,16.35350037
16.09399986,16.39999962,15.92199993,131552000,16.59049988
16.42350006,16.60899925,16.125,101132000,15.85550022
16.53000069,16.54999924,15.82499981,122534000,15.58650017
15.69999981,15.82499981,15.47500038,145750000,15.7954998
15.8835001,16.02400017,15.56400013,85870000,15.8039999
15.83500004,15.91399956,15.27499962,107972000,16.18400002
16.05850029,16.20000076,15.73550034,85698000,16.24550056
15.98799992,16.43300056,15.98799992,85984000,16.5435009
16.19849968,16.55750084,16.1154995,59988000,16.4659996
16.60000038,16.875,16.4470005,74232000,16.22900009
16.65299988,16.65649986,16.16950035,72092000,16.85750008
16.48349953,16.87000084,16.14749908,185874000,15.19149971
15.8125,15.82450008,15.13549995,323604000,14.82900047
15.19999981,15.21949959,14.39999962,289596000,15.01900005
14.82199955,15.09200001,14.52250004,130186000,15.20650005
14.90499973,15.22799969,14.90499973,81772000,15.39449978
15.20650005,15.52400017,15.19999981,86572000,15.4005003
15.52099991,15.66450024,15.21549988,79902000,15.50249958
15.31849957,15.51150036,15.25,50398000,14.86900043
15.47649956,15.49050045,14.85200024,93646000,14.63549995
14.77799988,14.81999969,14.33399963,140304000,14.41600037
14.54100037,14.79399967,14.36149979,76964000,14.61200047
14.5284996,14.68400002,14.21899986,81260000,15.14299965
14.71500015,15.16699982,14.70800018,74592000,15.23200035
15.13000011,15.27999973,15.03750038,70198000,14.88099957
15.125,15.23200035,14.83300018,66466000,14.75949955
14.90100002,14.96000004,14.51900005,85902000,14.88500023
14.64000034,14.94400024,14.57750034,72736000,14.8380003
14.78800011,14.94999981,14.69050026,45684000,15.05949974
14.85499954,15.22299957,14.83749962,81914000,15.25049973
15.11050034,15.29800034,15.07600021,68176000,15.24549961
15.25249958,15.42700005,15.1505003,51536000,15.61200047
15.27299976,15.61750031,15.24499989,61058000,15.54100037
15.72049999,15.73149967,15.36900043,97242000,15.50800037
15.47500038,15.69099998,15.37100029,54520000,15.68900013
15.52099991,15.74349976,15.51000023,47310000,15.62749958
15.7215004,15.73250008,15.37849998,85204000,15.44200039
15.62950039,15.63000011,15.35000038,44068000,15.35949993
15.28750038,15.39599991,15.25349998,47584000,15.33899975
15.34249973,15.47500038,15.19200039,42142000,16.17849922
15.40499973,16.39699936,15.34500027,155934000,16.48349953
16.25,16.54400063,16.24650002,104880000,16.375
16.57850075,16.64999962,16.28249931,64244000,16.62050056
16.38249969,16.77499962,16.375,73268000,16.76000023
16.79999924,17.0359993,16.69400024,88736000,16.2954998
16.77750015,16.77750015,16.2329998,85526000,16.31349945
16.35250092,16.46500015,16.17650032,55296000,16.38100052
16.24300003,16.43449974,16.1760006,48996000,16.28100014
16.37700081,16.56699944,16.2614994,58482000,16.71899986
16.39999962,16.78750038,16.25,128030000,16.35000038
16.76300049,16.94499969,16.29899979,106412000,16.20999908
16.38800049,16.4109993,16.02099991,121080000,16.36199951
16.16650009,16.37750053,16.07049942,52096000,16.20800018
16.37700081,16.48649979,16.13699913,52532000,16.37199974
16.21649933,16.40749931,16.08699989,46556000,16.28450012
16.42449951,16.43250084,16.10650063,53990000,16.22850037
16.29400063,16.32600021,16.16349983,48324000,16.23900032
16.24900055,16.34900093,16.11199951,53426000,16.61949921
16.29299927,16.65999985,16.25499916,63472000,16.64249992
16.65999985,16.83799934,16.58300018,53626000,16.87450027
16.74150085,16.91500092,16.65399933,38886000,16.67749977
16.875,16.87750053,16.62599945,42578000,16.19050026
16.65500069,16.68700027,16.06999969,85432000,16.49850082
16.23550034,16.51000023,16.15749931,63322000,16.39599991
16.21699905,16.49900055,16.13249969,53300000,17.30999947
16.73550034,17.35000038,16.73550034,166016000,17.76600075
17.35149956,17.78849983,17.26799965,112198000,17.72200012
17.68600082,17.77949905,17.46999931,83418000,17.79500008
17.78100014,17.9659996,17.64999962,70072000,17.62249947
17.67200089,17.84799957,17.56900024,72720000,17.93300056
17.71999931,17.98399925,17.60400009,68148000,17.98800087
17.90500069,18.08550072,17.83600044,45568000,18.04199982
17.76250076,18.14649963,17.76250076,57778000,17.90699959
17.95249939,18.03149986,17.83099937,53746000,17.93050003
17.99900055,18.24250031,17.9260006,141774000,16.20050049
15.86499977,16.24349976,15.73799992,356930000,16.02050018
16.21249962,16.24099922,15.82499981,118640000,16
16.09900093,16.14500046,15.97500038,57676000,16.12549973
16.07250023,16.1364994,15.92500019,79380000,15.64949989
16.00049973,16.0340004,15.59300041,103840000,15.35299969
15.68449974,15.79150009,15.22949982,148830000,15.68249989
15.44200039,15.80900002,15.42500019,84018000,15.61600018
15.66499996,15.72749996,15.50300026,57042000,15.69449997
15.54150009,15.78899956,15.51000023,45938000,15.57250023
15.76049995,15.79399967,15.48250008,58712000,15.84000015
15.59700012,15.86600018,15.53299999,54118000,15.91650009
15.92399979,16.0189991,15.84399986,49372000,15.9659996
15.94449997,16.06550026,15.84749985,38316000,16.31399918
16.37999916,16.58600044,16.30699921,98782000,16.66049957
16.38999939,16.7045002,16.33550072,68408000,16.68149948
16.70000076,16.75,16.41600037,77934000,16.72649956
16.77400017,16.88999939,16.68849945,49708000,16.75650024
16.74349976,16.79050064,16.65049934,34276000,16.78899956
16.73399925,16.8579998,16.70100021,36210000,16.64550018
16.8239994,16.82900047,16.61149979,39422000,16.5795002
16.64949989,16.70400047,16.54000092,44224000,16.70100021
16.66049957,16.83849907,16.63549995,39154000,17.09149933
16.85000038,17.21800041,16.72750092,73094000,17.1590004
17.10449982,17.33349991,17.06699944,59232000,17.00099945
17,17.08950043,16.94000053,45054000,16.95199966
17.08799934,17.0909996,16.88400078,38790000,17.11899948
16.99900055,17.125,16.8579998,46520000,16.95000076
17.12700081,17.16349983,16.87750053,39874000,17.29750061
17.18449974,17.46899986,17.17900085,79312000,17.31900024
17.31500053,17.34149933,17.125,42140000,17.11700058
17.22699928,17.29050064,16.95199966,59106000,16.48749924
17.08049965,17.08799934,16.45899963,92936000,16.56649971
16.71500015,16.74900055,16.44099998,75948000,16.52599907
16.49699974,16.65049934,16.31949997,54404000,16.55949974
16.47800064,16.64450073,16.43950081,68586000,16.19449997
16.5454998,16.56649971,15.94999981,80008000,16.38800049
16.05349922,16.47400093,16.00499916,65198000,16.20000076
16.38800049,16.39999962,16.07600021,82720000,16.25
16.27199936,16.35499954,16.18549919,51538000,16.56599998
16.37999916,16.63800049,16.2784996,137724000,16.22500038
16.42449951,16.47450066,16.0529995,62194000,16.18149948
16.12299919,16.37999916,16.0625,47052000,16.41049957
16.20849991,16.47200012,15.97799969,52844000,16.0965004
16.39949989,16.42700005,16.06999969,58576000,16.16049957
16.03000069,16.17499924,15.88199997,72760000,16.0909996
16.02499962,16.1875,15.94999981,38492000,16.12199974
16.06800079,16.17149925,15.92549992,52724000,15.87300014
16.10199928,16.10849953,15.77750015,61782000,15.9204998
15.84599972,15.92650032,15.56550026,71078000,16.13699913
16.01799965,16.25799942,15.97649956,60748000,16.11000061
16.17499924,16.2064991,15.97999954,45806000,15.84899998
15.9715004,16.10000038,15.83349991,47308000,16.13500023
15.82900047,16.20549965,15.70699978,69056000,15.76850033
16.07449913,16.1135006,15.72599983,71758000,15.56949997
15.70100021,15.88850021,15.56900024,73638000,15.32250023
15.49349976,15.65999985,15.17350006,87278000,15.41549969
15.39999962,15.61200047,15.28750038,67716000,15.29850006
15.21749973,15.39500046,14.95499992,106878000,15.14299965
14.69149971,15.3409996,14.69149971,94626000,15.18200016
15.35750008,15.46000004,15.13599968,88102000,15.31050014
15.14750004,15.32649994,15.10099983,64690000,15.76650047
15.49499989,15.78199959,15.35350037,71186000,15.64850044
15.77149963,15.94900036,15.63199997,62518000,15.6590004
15.67000008,15.84000015,15.56999969,180764000,14.35299969
14.22000027,14.69050026,14.19999981,396022000,14.49849987
14.28499985,14.52099991,14.2510004,119012000,14.77950001
14.48799992,14.89999962,14.48799992,111452000,14.70600033
14.95549965,14.98050022,14.6534996,97638000,14.95349979
14.69900036,14.98700047,14.61800003,81104000,15.27299976
15.25749969,15.28600025,15.07499981,91014000,15.28600025
15.31200027,15.4005003,15.1619997,64850000,15.14050007
15.19950008,15.21249962,15.0085001,68548000,14.82600021
15.1505003,15.19999981,14.70800018,93490000,14.83199978
14.83450031,14.85000038,14.61450005,75162000,14.99300003
14.89099979,14.99950027,14.81449986,52948000,15.25549984
15,15.28999996,15,56182000,15.60050011
15.29699993,15.61900043,15.18249989,76072000,15.57549953
15.53750038,15.62899971,15.43949986,43660000,15.82400036
15.60000038,15.89449978,15.57549953,73728000,16.39100075
15.85599995,16.6439991,15.81999969,177556000,16.15250015
16.3220005,16.39999962,15.90149975,95698000,16.24650002
16.19949913,16.47800064,16.16250038,70990000,16.32699966
16.36249924,16.42000008,16.20100021,65632000,16.52700043
16.20000076,16.63349915,16.16650009,68734000,16.63150024
16.77099991,16.91650009,16.57349968,89332000,16.78199959
16.73900032,16.86949921,16.68000031,55084000,16.75200081
16.76350021,16.81649971,16.56399918,51300000,16.67849922
16.68899918,16.73250008,16.58749962,39672000,16.93199921
16.80150032,17.06299973,16.80150032,61036000,16.29999924
16.90600014,17.03199959,16.29649925,98898000,16.31550026
16.375,16.39649963,16.16250038,55806000,15.82499981
16.28650093,16.33849907,15.71800041,113620000,15.8465004
15.77649975,15.92949963,15.67350006,65806000,15.63150024
15.84000015,15.8465004,15.54199982,65304000,15.33199978
15.57849979,15.82800007,15.24100018,72784000,15.625
15.14949989,15.68200016,15.05700016,80990000,15.29199982
15.60000038,15.65950012,15.23400021,64918000,15.36800003
15.39449978,15.63199997,15.30049992,65258000,15.36600018
15.19950008,15.53199959,15.1505003,63070000,15.30350018
15.44349957,15.54300022,15.10750008,76832000,14.75300026
15.21749973,15.2244997,14.75049973,130026000,14.94400024
14.81849957,14.98349953,14.65149975,88670000,14.88650036
15.20049953,15.22500038,14.66250038,154762000,14.99499989
14.84549999,15.07699966,14.77600002,174182000,15.32699966
15.09700012,15.36800003,15.09700012,80076000,15.31449986
15.34899998,15.37450027,15.16250038,54274000,15.15149975
15.31900024,15.35000038,15.14400005,30276000,15.4545002
15.25,15.53899956,15.19050026,57876000,15.60200024
15.39249992,15.71350002,15.32900047,60180000,15.51500034
15.49549961,15.69699955,15.46700001,41860000,15.51749992
15.57750034,15.64900017,15.50049973,40960000,15.42599964
15.62899971,15.73750019,15.34799957,55664000,15.10949993
15.35050011,15.41899967,15.04249954,55484000,14.76449966
15.11200047,15.14999962,14.61900043,70380000,14.92099953
14.875,15.06400013,14.76650047,52806000,15.02299976
15.01599979,15.15699959,14.80550003,61768000,14.8465004
15.07400036,15.14350033,14.83399963,51848000,14.57050037
14.87800026,14.92549992,14.46399975,68428000,14.73700047
14.8739996,15.07499981,14.66149998,82728000,14.66349983
14.5965004,14.7954998,14.32499981,110774000,14.34749985
14.69999981,14.80000019,14.3409996,88384000,14.5369997
14.31400013,14.53950024,14.26249981,69564000,14.47200012
14.62950039,14.66800022,14.31949997,61502000,14.86250019
14.48200035,15.30000019,14.36299992,201302000,15.51599979
15,15.61250019,15,107252000,15.61950016
15.40400028,15.8465004,15.38599968,89928000,15.4829998
15.5909996,15.64999962,15.3760004,63394000,15.33749962
15.31499958,15.51200008,15.13150024,58406000,15.19550037
15.49050045,15.57549953,15.18999958,61276000,15.58899975
15.23649979,15.64000034,14.96650028,173132000,17.72649956
17.31599998,17.97500038,17.03700066,477122000,18.2234993
17.50250053,18.25,17.50049973,204638000,18.17749977
18.01449966,18.39100075,18.01049995,124252000,18.23749924
17.91900063,18.375,17.91150093,83398000,18.69449997
18.29999924,18.94000053,18.29500008,144952000,18.7140007
18.74349976,18.79949951,18.55050087,77848000,18.52799988
18.54999924,18.72050095,18.36000061,54492000,18.64999962
18.55949974,18.71500015,18.42550087,45744000,18.75699997
18.56150055,18.85499954,18.55500031,55730000,18.85849953
18.75499916,18.92550087,18.65749931,55822000,19.09149933
18.9204998,19.14999962,18.85050011,69502000,18.77149963
18.88599968,18.99950027,18.63349915,73464000,18.6685009
18.68899918,18.83699989,18.64249992,53012000,18.95000076
18.67449951,19.09399986,18.67149925,59076000,19.18300056
18.93099976,19.18499947,18.79199982,65160000,19.00699997
19.17200089,19.22699928,18.89999962,43540000,18.92950058
18.93250084,19.02400017,18.80800056,38416000,19.26849937
18.8635006,19.39249992,18.82699966,63490000,19.23999977
19.20350075,19.46850014,19.16399956,53742000,19.00799942
19.20000076,19.29949951,18.98950005,50646000,19.28300095
19.04249954,19.29500008,18.97400093,42784000,19.23049927
19.19750023,19.30500031,19.07999992,38930000,19.13599968
19.28549957,19.39500046,19.10950089,45182000,19.39150047
19.28050041,19.42099953,19.19449997,53870000,19.00449944
19.27599907,19.35000038,18.94400024,52540000,18.9279995
18.92000008,18.96649933,18.76399994,46228000,18.47550011
18.87249947,18.88850021,18.45899963,62420000,18.31850052
18.53050041,18.66749954,18.31299973,49902000,18.71199989
18.44099998,18.77499962,18.37599945,56200000,18.52899933
18.57600021,18.69949913,18.33399963,52234000,18.66749954
18.5189991,18.6970005,18.33600044,47082000,18.59600067
18.55550003,18.72500038,18.48200035,40740000,18.75699997
18.49850082,18.79949951,18.33499908,53082000,18.66200066
18.69350052,18.85549927,18.60950089,38314000,18.92449951
18.81450081,18.96850014,18.79599953,75272000,18.75550079
18.9034996,19.08849907,18.74699974,44786000,18.7045002
18.69949913,18.76199913,18.6135006,44564000,18.54800034
18.75849915,19.02499962,18.51449966,68590000,18.36750031
18.47949982,18.56999969,18.28249931,58600000,18.52799988
18.35549927,18.65850067,18.32850075,52196000,18.72949982
18.59350014,18.80599976,18.57749939,36418000,18.60499954
18.66200066,18.88500023,18.57550049,50122000,18.51300049
18.60499954,18.65800095,18.41699982,49162000,18.61249924
18.52499962,18.66399956,18.45000076,37506000,18.85199928
18.50499916,19.01000023,18.46800041,61014000,18.72050095
18.80750084,18.96549988,18.70149994,39098000,19.05999947
18.7329998,19.07900047,18.73250008,52728000,19.17700005
19.03300095,19.22100067,18.94000053,47846000,19.13249969
19.21549988,19.3560009,19.06599998,51470000,19.11800003
19.17650032,19.26399994,19.00699997,37890000,19.25550079
19.17550087,19.39049911,19.06049919,51672000,19.17250061
19.23250008,19.28899956,19.08200073,38664000,19.30200005
19.18449974,19.37249947,19.17749977,41608000,18.77799988
19.13150024,19.1779995,18.71999931,76794000,19.47550011
18.92749977,19.59700012,18.85000038,100322000,19.55900002
19.56550026,19.72999954,19.34000015,92870000,19.48999977
19.59550095,19.7140007,19.39999962,69494000,19.49950027
19.51049995,19.59399986,19.30750084,159600000,22.25499916
21.95000076,22.63249969,21.95000076,343538000,21.9279995
22.19300079,22.34950066,21.87050056,108618000,21.46549988
21.92550087,21.95000076,21.40200043,82810000,21.46850014
21.33749962,21.71199989,21.30150032,72434000,21.0890007
21.35549927,21.58749962,20.96199989,72958000,21.14349937
21.19099998,21.28199959,20.79999924,71316000,21.15200043
21.23999977,21.4885006,21.12100029,45408000,21.05949974
21.14249992,21.37549973,21.0510006,57128000,20.95499992
21.07150078,21.13599968,20.72750092,51050000,21.34399986
21.20750046,21.42499924,21.14249992,55322000,21.68449974
21.53750038,21.76000023,21.50849915,58176000,21.64249992
21.62549973,21.95000076,21.56850052,47874000,21.5510006
21.55400085,21.66250038,21.33550072,38956000,21.34350014
21.49900055,21.67650032,21.29000092,39926000,21.61400032
21.47249985,21.64999962,21.35050011,37770000,21.29999924
21.39999962,21.52000046,21.21500015,84806000,21.26199913
21.29999924,21.3635006,21.07299995,47804000,21.08550072
21.24349976,21.41200066,21.03149986,49284000,21.19300079
21.03000069,21.35499954,20.91799927,43924000,21.5814991
21.39999962,21.84499931,21.39999962,82428000,21.38150024
21.57749939,21.62199974,21.38050079,40412000,21.27350044
21.30999947,21.35000038,21.10000038,44884000,21.57099915
21.37249947,21.59250069,21.25049973,44622000,21.32850075
21.48550034,21.56749916,21.27350044,38248000,21.46150017
21.36149979,21.625,21.36149979,60322000,21.54599953
21.52000046,21.65800095,21.30999947,45066000,21.54949951
21.50349998,21.66150093,21.3125,33378000,21.8295002
21.71999931,21.91950035,21.63750076,54558000,21.53899956
21.71999931,21.83799934,21.46299934,50216000,21.34749985
21.4829998,21.54000092,21.32500076,38158000,21.17499924
21.28100014,21.34000015,21.07150078,43450000,21.27400017
21.14800072,21.37450027,20.95700073,45774000,21.53849983
21.32299995,21.61000061,21.28300095,43446000,21.64850044
21.61450005,21.94449997,21.57349968,58450000,21.49600029
21.5625,21.61800003,21.41300011,41088000,21.18350029
21.38299942,21.40250015,21.13199997,41020000,21.36300087
21.20750046,21.39850044,21.13349915,45928000,21.39049911
21.41799927,21.56749916,21.23749924,43718000,21.96949959
21.51499939,21.98649979,21.47050095,67568000,21.74600029
22.01300049,22.24950027,21.66200066,89902000,21.81450081
21.85000038,21.96199989,21.70899963,36472000,22.29949951
21.77949905,22.35199928,21.68449974,64900000,22.04199982
22.24850082,22.32349968,22.0114994,52416000,22.00499916
21.9034996,22.17350006,21.81949997,44750000,21.90500069
22.08799934,22.17449951,21.75300026,52490000,21.49300003
21.74900055,21.85000038,21.45000076,55064000,21.7045002
21.70999908,21.7784996,21.52300072,51938000,21.86949921
21.96750069,22,21.77899933,39742000,21.88549995
21.85000038,21.90999985,21.67399979,26868000,21.80200005
21.7614994,21.98649979,21.6760006,38064000,21.83600044
21.7840004,21.8864994,21.2784996,69084000,21.48500061
21.71750069,21.79949951,21.44149971,47662000,21.71949959
21.74500084,21.93600082,21.70750046,45428000,22.17550087
22.02449989,22.23600006,21.95000076,48020000,22.7784996
22.41449928,22.89349937,22.37700081,79136000,23.2784996
23.11599922,23.47999954,22.90800095,94724000,23.05949974
23.15200043,23.23500061,23.01000023,59748000,23.77400017
23.27499962,23.79400063,23.23999977,81912000,24.15049934
23.88500023,24.27099991,23.86249924,98644000,24.40500069
24.62849998,24.65999985,24.27000046,95050000,24.39999962
24.39500046,24.44400024,24.12750053,63636000,24.41349983
24.29949951,24.625,24.24500084,62298000,24.10899925
24.58300018,24.58300018,23.78499985,187488000,26.47100067
28.94949913,29.0284996,26.46750069,438188000,26.57049942
26.38750076,27.24749947,26.32999992,149820000,26.30150032
26.79999924,26.81949997,26.15600014,105462000,26.45000076
26.54599953,26.64850044,26.25099945,75052000,26.83799934
26.38249969,26.95999908,26.21450043,74862000,26.80750084
26.9545002,27.1420002,26.72599983,60512000,26.75149918
26.87249947,27.02199936,26.46800041,60284000,26.59499931
26.48450089,26.84749985,26.45800018,58692000,26.85050011
26.94000053,26.95700073,26.70599937,57788000,26.47299957
26.96500015,27.13699913,26.37599945,76410000,26.13100052
26.45800018,26.47299957,25.91049957,79384000,26.20000076
26.4260006,26.61400032,26.14999962,52318000,26.37299919
26.18250084,26.4489994,26.10000038,53532000,26.2954998
26.1875,26.375,25.65299988,79246000,26.4829998
26.36849976,26.7329998,26.27449989,57904000,26.57600021
26.41250038,26.70549965,26.41250038,39896000,26.76099968
26.56450081,26.93700027,26.3560009,51634000,26.75099945
26.75200081,26.97450066,26.64999962,41426000,26.64599991
26.68700027,26.86249924,26.45000076,46480000,25.78899956
26.51950073,26.66250038,25.78849983,88160000,24.7234993
25.36800003,25.61650085,24.7234993,134130000,23.1685009
23.17900085,23.82900047,22.54999924,201952000,23.31850052
24.37450027,24.47200012,23.3125,113586000,25.03849983
24.20100021,25.18600082,23.93799973,127172000,25.9185009
25.68549919,26.1345005,25.36300087,122290000,25.90049934
25.875,26.07500076,25.65200043,54934000,25.64450073
25.8220005,25.97050095,25.45350075,60046000,24.82699966
24.95700073,25.5,24.67149925,77290000,25.52750015
25.25449944,25.54299927,24.88599968,74142000,25.23600006
25.72500038,25.79199982,25.12849998,62994000,24.95000076
24.88249969,25.14249992,24.78199959,53850000,25.87700081
25.43449974,25.91749954,25.42550087,76214000,25.84449959
26.20000076,26.49749947,25.75300026,87414000,26.11199951
25.75749969,26.30649948,25.73900032,51520000,26.47200012
26.05349922,26.47200012,26.03050041,64558000,26.06900024
26.47200012,26.62249947,25.92900085,62604000,26.11849976
26.16250038,26.39599991,25.86000061,57318000,26.36949921
26.09900093,26.41500092,25.9260006,45056000,26.94350052
26.34900093,27.3484993,26.32850075,83390000,27.01300049
26.7310009,27.31200027,26.56749916,123202000,27.41950035
27.21649933,27.48900032,26.97949982,65666000,26.92000008
26.98550034,27.17749977,26.63299942,76834000,26.80349922
26.91500092,27.06049919,26.70000076,44752000,26.6875
26.52750015,26.72800064,26.14349937,70020000,26.21249962
27.12849998,27.13999939,26.06999969,80620000,25.20299911
26.00099945,26.01399994,24.71649933,108690000,24.80349922
25.29999924,25.5739994,24.52499962,89150000,25.59449959
25.27199936,25.63999939,25.08349991,80094000,26.0359993
25.54999924,26.04000092,25.29999924,75370000,26.62700081
25.64949989,26.62999916,25.40500069,91956000,27.18400002
26.84950066,27.2954998,26.79999924,67828000,26.87400055
27.27499962,27.57500076,26.66650009,90056000,27.09700012
27.08950043,27.10000038,26.45000076,76242000,26.65800095
26.83550072,26.96949959,25.99449921,93528000,26.98999977
26.72400093,27.08950043,26.51350021,70748000,27.5095005
26.99799919,27.54100037,26.98999977,55522000,27.44499969
27.31299973,27.65999985,27.15500069,58760000,27.24150085
27.56699944,27.61249924,26.98399925,71642000,28.12199974
27.38750076,28.14999962,27.35000038,98740000,28.53800011
28.26350021,28.54700089,28.01549911,86316000,28.65749931
28.53800011,28.95000076,28.36899948,87508000,28.04400063
28.60000038,28.64999962,27.76399994,86924000,27.78849983
28.19350052,28.26250076,27.62599945,66872000,28.19549942
28.13500023,28.45750046,27.83349991,155588000,29.95149994
30.88400078,30.97249985,29.76799965,213854000,30.43050003
30.11499977,30.49250031,29.81450081,85394000,30.55050087
30.43000031,30.73550034,30.2765007,75742000,30.85499954
30.61499977,30.86149979,30.47500038,78524000,31.32749939
30.88500023,31.37700081,30.76950073,77920000,31.29500008
31.30050087,31.5359993,31.26399994,77488000,31.41749954
31.35650063,31.43149948,31.02050018,56330000,31.26549911
31.47649956,31.49449921,31.10000038,64938000,32.04750061
31.38800049,32.29650116,31.36750031,96810000,32.78250122
32.35499954,32.84999847,32.15449905,94476000,32.96849823
32.75,33.11299896,32.59999847,81844000,32.7745018
32.93249893,33.09799957,32.39250183,80976000,32.98400116
32.55049896,33,32.36299896,69790000,33.66249847
33.16249847,33.79800034,33.16249847,107746000,33.27999878
33.65000153,33.7820015,33.21099854,85694000,32.11750031
33.17850113,33.34999847,32.02249908,125222000,32.39049911
32.04600143,32.49950027,31.11450005,148718000,32.16500092
32.53250122,32.66249847,32.04999924,86404000,33.17699814
32.32550049,33.24399948,32.31850052,89396000,33.06349945
33.24950027,33.64300156,32.95000076,94104000,33.42250061
33.39699936,33.44350052,32.87850189,77922000,33.94950104
33.57500076,34.13850021,33.50600052,87702000,33.55749893
33.70700073,33.79000092,33.0605011,90868000,33.76699829
33.75,33.98500061,33.56200027,53958000,33.6629982
34.04000092,34.04949951,33.60499954,39336000,33.24000168
33.79499817,34.0644989,33.22999954,113864000,33.95299911
33.6875,34.04999924,33.39300156,95024000,33.80049896
34.04999924,34.24100113,33.71250153,85470000,33.3125
33.97200012,34.13949966,33.07400131,101294000,33.63199997
33.29999924,33.73899841,33.06999969,90696000,33.49150085
33.73699951,33.77299881,33.02500153,74656000,33.86650085
33.15650177,33.99950027,32.98949814,73038000,33.23949814
33.90000153,33.95000076,32.7840004,103164000,33.11600113
33.27949905,33.42649841,32.97800064,69110000,32.00749969
32.56150055,32.89400101,31.9810009,109488000,32.89550018
32.08750153,32.92950058,31.76350021,86594000,32.93199921
33.25149918,33.57500076,32.86750031,95068000,33.78850174
33.1780014,33.86750031,32.9659996,79290000,33.53250122
34,34.125,33.53250122,73632000,33.20700073
33.43249893,33.84199905,33.20650101,136826000,33.2254982
33.42499924,33.49499893,32.94649887,65018000,33.15750122
33.34149933,33.42449951,32.96300125,53356000,33.18500137
33.32500076,33.33000183,32.83150101,54458000,33.13949966
